SLC39A8,RHAG,DDIT4,MPO,RRM2,CCL3,MAFF,TYMS,ENPP2,KIAA0101,TOP2A,KIF11,PRG2,CKS2,SLCO4A1,ZWINT,CCNB1,CEP55,NUSAP1,RGS1,PTTG1,PRC1,CD24,CCNB2,HMMR,RGL1,MLF1IP,FABP5,MAD2L1,CD69,EMP1,RACGAP1,TTK,NME1,TFRC,CTSL1,EBI3,SHCBP1,CCRL2,KIF14,MELK,TFDP2,MT1G,H1F0,MCM4,AREG,NEK2,MT1H,TPX2,BTG3,RAB13,CDC20,CASC5,MT1E,SCD,GINS2,E2F8,STAT4,CKS1B,CCNE2,RAD51AP1,TNFAIP3,MCM6,NDUFS5,RPL10,BUB1B,MT1X,CDKN3,NNMT,COX6C,LSM5,PSMG1,CENPA,KIF4A,MCM2,MT1F,RPA3,COX7B,MYL6B,PCNT,ATAD2,SDC4,WBP5,TARS,CCL20,RAD51,JUN,FEN1,AURKA,SNRPG,KIF2C,POLE2,UBE2C,AURKB,CENPF,TGFBI,CCR2,CPVL,RGS2,FGL2,HSPA6,EMR3,RCBTB2,NUAK2,CD302,MANSC1,CLEC7A,FRAT1
5.584058104,2.391950023,6.654181062,5.415510771,6.721403313,4.289007274,7.078877162,4.695667169,4.585329735,3.977319258,4.849309636,2.675252062,2.106551588,6.316651545,2.322331133,4.344618283,3.944978756,2.166309941,5.740181949,3.68150227,5.313735234,2.763382007,9.146808547,3.992508808,3.973236663,4.74800389,3.803872228,6.012480227,4.988171823,5.759113325,3.465055584,5.632610756,2.631659792,6.734099973,8.33771777,6.170258675,2.144640191,3.05762255,4.984317946,2.734388351,3.090881731,3.452320518,5.373692351,5.622416533,5.654530992,1.923892342,2.776918087,6.895391728,2.019864858,3.736396138,3.816455032,2.545167992,4.098980487,5.213356218,5.332160561,2.619261965,2.610537331,4.847896129,4.492240063,3.932806673,3.199904199,9.237747257,7.110002316,6.976952035,6.976952035,2.215179009,9.947139752,2.862526234,2.779495343,8.576276426,8.087388399,5.48261608,2.308520691,2.494855653,3.134597666,6.004083787,6.446296016,9.010624476,4.380239548,5.377609041,4.275126474,2.728770741,1.929734476,6.460602615,1.905159337,3.050834776,3.228380076,4.265578185,2.527518866,9.184065151,2.14476958,2.985119674,4.003034195,2.899301418,2.201445458,4.863236965,7.610283474,4.901658298,10.3022519,10.79267194,10.43143625,2.195616136,7.362939479,9.242119584,6.541974417,9.486960564,9.946453731,8.863345996
6.282866978,1.858166446,6.709728348,3.024660262,5.976952655,3.450051402,4.219538759,4.951152717,2.930733771,4.438719813,4.12935567,2.654521028,1.939268673,5.564102001,2.738266781,3.843039885,3.776719724,2.597293578,4.81558524,2.451118514,4.252113839,2.461992525,8.656082256,3.563445551,3.057325495,3.369104719,4.628756626,5.588266218,4.663021394,4.581988407,2.259312857,5.550337781,2.490581282,5.06016389,8.555207098,6.852781259,2.427535305,3.616718039,3.296651224,3.209105534,3.091093632,3.272430139,3.904570186,4.174096204,5.266630631,1.964972076,2.948487719,3.721144558,1.903811355,3.18777104,6.113550988,2.631123812,3.843044194,3.066333953,3.277214004,2.92763669,2.569999359,2.959616974,3.354771052,4.06591336,2.724478746,8.46722734,6.374320888,8.328335588,8.328335588,2.127109124,6.398117488,2.827207547,3.012899259,9.341717898,8.44407838,4.965843548,2.607677918,2.711989261,3.073151552,3.954839355,5.927557672,9.846763585,3.88157997,4.45052483,4.52097418,3.107882153,1.900309609,6.385769803,1.823312958,2.426562939,3.18347648,4.256872835,2.704485189,9.627492665,2.051588998,2.159498651,3.86466486,2.633589859,2.20836931,9.1991416,9.303810962,9.123920806,12.4992562,11.63937438,10.09691676,3.323644044,9.231228809,8.939478835,10.09321077,10.49105078,10.56498943,9.30175091
5.299248167,2.537579181,6.682658541,2.320528606,3.919561747,2.269178423,4.845519253,3.869558327,3.18737235,3.259394519,3.512635461,1.984182489,2.041480805,5.186905175,2.177325153,4.814040514,3.428437407,1.844922208,3.723543932,2.842842995,4.785153994,2.144501476,7.305730561,3.136677662,2.676195061,3.385268907,4.016719648,5.420367292,4.403451104,5.501096093,2.64098032,5.248614502,2.273053632,5.289083318,8.621865721,6.929646251,2.762207767,2.579111326,3.907943149,2.404429199,2.209770992,3.581086608,5.365030474,3.875526373,5.448602327,1.666296004,2.116658752,5.5508401,1.473413281,4.375884824,4.518609834,1.592987621,3.429711464,4.683213228,3.455512008,2.397416323,2.314496292,5.250932093,4.090914789,3.177423342,2.61483225,7.437616467,6.933929999,7.530217065,7.530217065,1.906930032,7.843130378,1.930822995,2.93034463,9.151123355,9.221949753,4.635298821,1.9526238,2.452552256,2.784565989,5.234072762,6.202153744,9.170838258,4.06552649,5.213892086,3.808142724,2.926635275,1.44400037,5.817312144,1.941772825,2.620849216,3.211637333,4.717809694,3.071103124,9.252574535,1.6515377,1.939774336,3.501063518,2.691821058,1.588106698,10.26610459,8.92291477,9.075672794,12.46811204,12.0499106,9.544896422,4.74500355,8.863997314,9.298364141,10.14477894,9.090352589,10.95547219,8.281339964
5.442998719,4.434398547,4.455316834,4.557437937,3.69693126,2.434523305,3.365654078,3.502565441,2.364017479,2.652176614,3.815492368,2.087830265,2.366629972,3.090719403,3.478871521,3.762778337,3.815408781,2.200141612,4.374023796,1.337645946,5.870460448,2.518508613,9.564571636,4.427246287,2.835076084,3.54544152,2.947769498,2.502154106,2.280685538,0.830209321,2.15774195,3.377408364,2.227069012,3.790103702,7.433728856,6.015808006,2.979327779,2.767217465,3.600099468,2.392392397,2.378057439,4.493464906,4.717443794,5.110984148,5.793525269,2.001704509,2.446506991,4.232638147,2.306294932,3.031802892,6.935914051,2.945586028,3.048340118,4.175060618,2.712834349,2.508707463,2.764978548,2.738702809,2.748662025,2.485911482,2.181140237,6.835729711,5.13809757,5.454135826,5.454135826,1.526046699,7.411123792,3.107542873,4.112950664,7.072785797,4.990621562,3.364755194,1.599928131,2.885530553,2.391800089,4.722420726,4.435653796,8.527965515,5.693535898,4.159649724,2.142557343,3.539932474,1.863589216,3.512896193,2.31578422,2.718259549,2.66901373,3.635394474,3.252050775,7.763825206,2.040171464,1.73222197,3.764532252,3.249551475,2.858272723,8.967601285,6.863617946,7.031316667,7.85202425,8.316758354,8.750635173,2.960303332,6.443502216,9.074203566,9.503497213,10.47192457,9.144941155,8.804584964
5.276444328,1.764213373,6.204831527,2.779921175,6.828139446,2.791621049,4.7945118,5.856051291,2.811426442,5.783761096,6.202031086,3.467532259,1.698588738,5.078603449,4.038027421,4.457400909,4.525100082,3.689098354,5.629992776,1.973191988,5.743397001,3.6994958,8.574775533,4.301178574,4.672809647,2.481552376,4.418562162,4.863190411,4.771214902,2.738497497,2.080149149,5.573155614,2.91752078,4.930076131,8.527858971,5.925645179,2.67732332,4.264137531,3.091894557,3.738364034,3.490211359,3.196180166,3.85018424,3.961384465,5.605831456,2.014329056,3.855723006,4.469091334,2.429504989,3.285709834,4.820826076,3.191993363,3.665155332,3.372469871,2.769219405,3.259754473,2.732132592,3.297021347,2.895247039,4.453353618,3.176094583,8.865042063,6.089938347,7.426186686,7.426186686,2.482542054,6.349379026,3.167402841,2.627468327,8.601921997,7.539133736,4.033766675,3.152821846,2.968209768,2.66628223,5.11433211,5.425540014,9.761809662,5.303927817,3.827335772,4.055630569,3.41328996,1.433838298,6.583573203,2.017601907,3.326592377,2.865118491,3.868757893,3.99545186,9.142441041,2.739623493,1.779938197,4.437898276,3.235772331,2.605864392,3.902712242,6.901682674,5.464483486,11.55977049,11.39560087,9.31778031,2.407391818,9.27025566,9.617299282,10.75106757,10.69867043,10.6299952,9.427369361
4.484128475,8.110053337,4.322306022,3.022776119,6.27254824,2.586711721,6.008254343,6.629512182,2.014729753,6.567922867,5.648738653,2.877917178,2.373403969,6.545347159,2.227550084,5.713475638,4.472749957,3.353212696,6.026300917,4.51612461,7.789586265,3.133396604,8.435819788,4.583782422,4.011301255,2.499283089,4.716641769,6.010278863,6.476763802,3.993830782,1.568142097,5.880984532,3.018002267,5.538310735,9.583206929,6.422732014,2.592479898,2.833648202,3.936184152,3.611290364,4.244441118,5.367882751,4.784100349,5.316291147,6.636292811,1.901949125,3.284903596,4.700169086,2.76363658,4.955498151,4.655609009,2.638479915,4.781645894,5.143821161,3.959329155,3.926008055,3.914154181,4.300068259,4.234113343,4.631364237,4.180635692,7.193590944,7.068099183,7.220452646,7.220452646,2.392188247,7.657282312,3.67310569,3.06545262,9.482496933,9.025498236,4.790066303,2.847516205,3.069146277,2.807975248,5.327559896,6.506886508,10.32288192,4.604890774,4.268082878,4.888782197,3.160053136,2.029898341,5.562991849,2.138882185,3.359920893,2.611351445,5.346309992,4.100293145,9.671783906,2.253718177,3.438331874,4.898815656,3.316168343,3.021614104,9.483168024,8.373908306,9.477703483,12.6354389,11.71163398,10.06150379,5.350179637,9.175059721,9.137795972,10.36125064,10.30494712,11.31303508,8.75877471
7.634832821,3.204393788,5.891218641,2.625780297,4.309245883,3.384592146,8.823236499,3.240173793,8.428741864,2.796975476,3.23370045,1.954021778,2.272897362,3.73881029,3.734400227,4.127211975,3.852930919,3.791640687,4.434072062,2.533190613,6.244535799,2.734669656,10.2658098,4.422748667,3.561655769,4.682635589,3.033130867,4.858162094,3.56731637,6.90828874,2.135389987,3.394746671,2.360923701,5.351674905,10.27675412,7.402774656,2.97034961,2.848074222,6.648176422,2.916204407,3.242841346,3.553923538,4.898755343,4.605217674,5.080542203,2.416944777,2.921403945,4.217139206,2.006749085,2.951949152,4.8786278,3.124350235,3.264651213,3.52722426,2.765279067,2.428513268,2.456633449,2.856435232,3.289030759,2.687791947,2.701051698,10.50955475,5.227071181,6.111286415,6.111286415,1.950529181,6.724136895,2.217733353,3.192183904,6.569333264,6.867827594,4.393437239,2.181863106,2.615552907,2.346138797,4.2507803,4.991829291,8.514485788,3.589309198,3.375143774,2.990161732,3.282293361,2.053434164,6.867449959,2.60133233,2.826611528,1.869668863,4.002792058,3.128576566,8.394551905,2.026439402,1.891368666,3.914646059,2.506032207,2.071999257,5.079312238,7.922209615,5.612511096,6.807918324,10.90436115,8.76565874,1.310220466,7.697385832,8.927765017,9.43504622,9.427860944,10.2081484,8.560926064
6.17307824,2.104421727,5.411938515,3.873551875,3.820578852,2.500206272,5.182549323,3.88414193,2.668559811,2.913970846,3.406077667,2.143094043,2.242672035,4.62276232,2.443610084,3.305026593,2.670434816,2.782550596,4.295686363,2.099687941,4.428872402,2.728958892,8.453125664,3.099960923,2.87412509,2.8475309,2.969180922,4.364658553,3.406658624,3.091638009,2.339380543,4.071320901,1.657924284,4.872085231,8.992954274,5.640457713,2.180222815,2.128302971,3.158580918,2.575645333,2.181292691,4.084338973,4.204926739,4.140283676,4.509877085,1.995343906,1.890896562,3.525861513,1.755380585,2.745339413,4.580717596,2.009649236,2.537998836,3.251395716,3.898798506,2.77981149,2.302417115,3.521074835,2.74373392,3.284716351,2.62403429,7.964450531,6.03104417,7.575310077,7.575310077,1.818583606,6.526601628,2.64622919,2.626827026,8.944263951,7.187544191,4.466458606,1.900445476,2.348483956,2.002652551,3.956270845,5.655218808,9.934274398,3.906402694,4.532461573,3.267350006,2.727262271,1.988238897,5.455860962,1.908147321,2.388375506,2.726387936,3.202256802,2.60721183,9.076875205,1.861164667,1.796283152,4.093330982,3.070772303,2.446923391,7.567106073,8.04528111,6.274481701,12.25297196,9.765980537,10.53051563,3.127478855,8.438340049,9.905001086,10.3803987,9.653367583,10.20484868,9.694902372
6.443244448,2.777341719,5.821374085,2.103080475,3.048657392,2.788338209,7.810255846,3.903833198,4.656321505,2.716336023,3.5652323,1.630089898,1.968593256,4.537686694,1.965113947,3.080932104,2.78963183,1.92425903,3.278400761,2.3145337,4.5469944,2.655389894,7.27679492,2.417489365,2.382555776,2.468144991,3.484977653,4.990742008,4.132280376,4.783823965,2.882910849,3.53050712,2.408704854,5.565061552,9.042915017,7.414599417,2.865578077,2.600078146,5.618469788,2.52781625,2.121235467,4.609177965,5.532870092,4.363709153,5.262987458,1.861375763,1.590869776,6.437481097,1.316470684,3.532514895,4.57879292,1.699118088,3.654473546,5.201458018,3.191823763,2.744022532,2.087474732,5.082444919,3.721736582,3.093215381,2.848185226,8.985537957,5.781525665,6.54991232,6.54991232,1.866214579,8.537519484,2.702391515,2.307192675,8.137310054,8.296042754,4.880392179,2.020595879,2.43468798,2.678481219,4.688552724,5.651854488,8.423608141,3.520681739,4.48441006,3.793950489,2.93128986,2.149932905,6.57844895,2.190286761,2.997175318,2.583395728,3.912913534,3.007512068,8.38491237,1.681634574,1.799984027,3.660080735,2.443585764,1.881089594,8.929254396,7.972391285,7.93827765,11.21443788,12.42853739,9.814848698,3.830446361,8.703040057,9.269779207,9.707344148,9.199417419,10.31743754,8.546085031
5.954829706,1.822722004,8.930032588,2.833746545,3.724709649,3.351632266,6.542176271,3.517281623,3.732975818,3.05762255,3.016749799,2.041726304,2.27284074,4.33100025,2.428067717,3.024307118,3.126586134,1.901998279,3.85950649,1.739056067,4.215495531,2.531238655,7.107322392,2.512873756,3.094878963,3.054106728,3.025632773,5.288381187,4.407013403,4.609041946,3.373120963,4.76578343,1.936993877,4.82253889,7.728528033,6.368544313,2.437695422,2.445592041,3.845075222,2.490473653,2.996960165,3.7191442,5.096717512,3.350045947,4.809081985,2.296527821,2.066122901,5.287910343,1.623865096,3.433602385,4.791168769,2.158255848,3.334997063,4.443734886,3.925585453,2.561468315,2.406527918,4.533963282,2.911486659,2.999763036,2.881075586,9.191947157,5.946367942,6.94134841,6.94134841,1.845538292,7.731326402,2.254841967,2.523997346,8.046214509,8.110457486,4.390360339,2.260391856,2.450558568,2.97539385,4.959681286,5.591192171,8.267849741,3.887142962,4.235569773,3.668751034,3.02098703,1.88042452,5.877580693,2.162350819,2.704315969,2.530084713,3.594384309,2.854315159,8.43181653,2.095986945,1.298333107,3.831212621,2.560652761,2.157891575,9.167082223,9.832388472,8.402652418,12.58084867,12.04852159,10.13069159,4.341990169,9.062146084,9.468299472,10.6563334,10.23773969,11.02275601,9.588301908
6.233374128,2.459887593,9.368435201,2.249349044,2.950225571,3.327345903,5.070221443,3.546177438,2.328839996,3.652854368,2.908466346,1.761644014,2.04981208,5.931830905,3.540441892,3.871403038,2.894536724,1.344241388,3.643800856,1.540302485,3.524812423,2.386308771,8.823823558,2.837036563,2.984711836,3.261644927,2.994125853,5.853746775,5.121539271,5.217291852,2.44004581,5.157069067,1.992035474,5.888117382,8.709957102,7.181441717,2.997537301,2.693230925,3.844462699,2.294506266,2.845657731,4.210174325,4.178267317,4.007255479,4.401146436,1.999437091,2.569059392,4.414908912,1.401743043,3.378015399,7.245530981,2.037834539,3.070515393,3.699849869,3.20506784,2.705042409,2.389811503,4.593395799,4.409493807,3.606859651,2.705066064,8.637458166,6.120788186,7.876970134,7.876970134,1.741257064,7.485825884,2.182161366,3.350141706,8.964896501,9.167637703,5.312797718,1.474889566,2.080430665,2.799087977,4.938467804,6.588725032,9.345234889,3.975118048,5.290251038,3.938677104,3.139207883,2.197937531,6.561077055,2.129658527,2.400822485,3.030453087,4.147020515,2.988606808,9.216050872,1.830520689,1.636010799,4.244244412,2.458115604,1.388574627,9.179816548,8.938059067,9.164283603,12.64122761,10.44136054,9.396806017,1.9081951,8.439635631,8.464903539,10.72773132,9.877533637,10.29088913,9.096377668
7.3983034,2.714074604,8.47415605,3.115243615,6.6509507,3.256034201,5.235999768,4.652212043,3.332673773,5.142735228,4.467682425,3.349044265,2.116592605,6.311541767,4.435222015,4.391111217,4.564926133,3.297860908,5.491490827,2.272680192,5.404287144,3.396417824,9.654905668,4.454342503,3.978306345,4.579810209,4.190547763,7.431102663,6.524021937,4.593304985,3.014388918,5.847478582,2.48776577,6.848213682,9.16073391,8.727407783,3.248850478,3.631186356,5.160890921,3.369144424,3.114140453,3.637933595,6.030964634,5.145126614,5.871302556,2.767488442,3.145630566,7.225373785,2.667622944,4.06687965,5.403774534,2.861266469,4.33030882,6.017473653,3.38242754,3.21773657,2.967182741,4.123854614,3.735373585,4.358952605,4.095086918,8.894402299,6.85917351,8.955301494,8.955301494,2.838505194,8.692407754,3.281493929,2.785076674,10.506694,9.44981838,5.966807286,2.54597022,2.964489154,3.029250413,6.266776306,6.577045906,10.33928674,4.466951942,4.918630329,4.252530436,2.932071034,1.608575627,6.385771011,2.257300422,2.208662629,3.975599856,4.846056068,3.524629357,10.13069072,2.303410851,2.274978488,4.014084533,2.87269458,3.161766167,8.433485025,7.608331698,8.004070029,11.85502646,11.0947886,9.555194968,3.255854959,8.833612482,8.728833693,10.1969734,9.911117412,9.831683372,8.670784623
7.184926333,2.126751046,5.949663613,3.473721938,5.209941714,2.875538601,7.159262582,4.545667859,6.05667912,4.782587413,5.670170526,3.055298042,2.504171525,6.086820356,2.467206682,5.35530583,4.056295565,4.779214635,5.365669965,1.870590706,5.812793098,4.062591249,7.274495558,3.787616619,4.991526785,4.813014609,3.767494916,7.527150208,6.109786414,4.803484585,7.6247284,6.321697351,2.880504696,6.004085914,8.934846558,9.174858719,2.547762646,3.658930999,3.305497422,3.245309309,3.092299875,4.178277064,3.9878099,4.211982327,4.65794223,2.112101582,3.414578502,3.804003077,2.119775888,4.681062334,5.873764366,2.620191895,4.308515138,3.235552508,3.845699358,2.776232625,2.392988122,3.636529401,3.958705059,3.872836431,3.880357772,6.993659912,6.134507076,8.870556775,8.870556775,2.847363706,6.895293845,3.579074685,2.674343407,10.11543125,9.54989842,5.537653921,2.522071339,3.272916399,2.566307353,4.256504663,7.044260158,10.35618898,4.524097473,4.460405492,4.703762127,3.475979747,3.189367481,7.598100752,2.168134024,2.953487451,3.272835759,4.118215463,3.495730948,10.07150014,2.382036144,2.392916402,3.948625048,2.950359297,2.990404983,9.802706492,11.43579945,9.132860758,12.52590301,12.05085943,9.643223162,2.535151826,9.228971288,7.707486315,10.35509935,9.543114355,10.40018161,7.902643679
6.599298446,3.408446527,9.542045397,2.886315167,3.723367549,2.840698676,6.790716914,3.690725648,2.5044678,3.081589866,3.569979948,1.264869952,2.685473284,6.851655112,6.301112377,3.29842356,3.370719452,2.146462882,4.622917482,2.756929147,3.390375112,2.245809531,8.20677676,3.084687528,2.373429515,5.016860842,5.308015564,6.5622336,3.632047823,4.366763988,2.792572813,5.537489891,1.988945895,6.351852694,7.238397297,9.899630587,2.31522362,2.151751455,3.066911708,2.467092925,2.626579503,3.796530773,3.923591788,2.934240841,5.124780055,3.707608303,3.072797442,3.900541099,1.432396262,4.853619832,8.211962995,2.019447121,3.211937777,3.602274565,4.457728723,2.40882514,2.400061003,3.433726039,3.778449447,2.992712751,2.009069223,9.243974086,4.586891652,8.608256683,8.608256683,1.719858011,6.557296053,2.677004026,3.280831505,9.450273181,8.984461971,4.099486501,2.039834052,2.321158739,3.154319627,3.78763801,5.781782768,9.984918831,3.221476231,3.562207148,3.691307093,3.024251707,3.47757313,7.938979051,2.183600483,2.149110302,5.062096138,3.439996051,3.474746009,9.822051689,1.715478171,1.623631222,3.116281431,2.402946722,2.216838759,8.756798222,10.25151642,6.90644726,12.28415658,9.954028951,11.70334356,3.213148012,7.835041945,7.721890828,7.809262018,10.4270377,7.880268621,8.30490474
8.660075623,8.199037487,8.706783789,7.704805474,8.241371122,2.427075114,7.015158451,7.016227092,2.628615895,6.890386007,6.431026538,4.679944459,3.876538548,7.360909324,3.36200112,6.710598122,5.022224326,5.46208377,6.913518789,1.988590998,8.069323394,4.668886163,11.26624796,4.507726527,6.110471249,3.095162277,4.997270391,6.163071196,7.198464968,6.043133361,2.416652829,6.294906476,3.983498914,7.660922327,10.87459657,6.700080724,2.302093323,4.948046816,2.373809246,3.701185537,4.442183461,6.828871216,4.238438161,4.650068155,6.19868394,2.855500179,4.52333401,3.884760743,2.565155749,4.348103687,6.78142897,3.559169514,5.205101878,3.090209278,3.89727415,4.009069098,3.94275514,4.19934492,6.40665078,5.489638648,4.469896227,6.57804927,7.396889265,8.604274636,8.604274636,3.040906393,6.728760337,5.383823742,4.411561913,9.935204291,10.11293395,6.003061774,3.6819111,3.329598407,3.429396225,4.01919115,7.637986052,10.28740935,4.607830853,6.325615542,4.770045764,3.7692121,2.993928643,7.079122271,1.962210112,3.989654785,3.267924938,5.818173672,4.604905734,9.872712519,2.396963573,3.299534094,4.783468506,3.574777867,3.728459706,5.492597221,7.616671847,5.957442587,9.444494602,8.829210905,7.265381909,1.716009152,6.877778789,7.81658292,8.812987022,9.144113022,7.848167223,7.257875909
7.116408302,9.132009068,8.746867107,7.6429187,7.38250679,3.568387584,9.566062595,6.687301604,3.074734831,6.51679813,6.025041451,3.715413497,2.859075461,7.408211226,2.578049384,6.885022315,4.771452048,3.55644412,6.924661834,2.731694884,7.673610404,5.666476837,9.533840194,5.479973042,5.243365512,4.520226298,4.975566835,6.090484452,6.763065845,5.534319098,3.28927142,6.248716927,2.861131246,7.336645375,11.39646263,8.013990929,2.623443995,4.722085652,5.896989078,3.226444634,4.258862073,6.676380962,5.233942986,6.130453766,6.516550736,1.909551675,3.413386031,5.334565781,2.855245362,5.26218205,6.696541715,3.277717998,4.852667205,4.607020796,4.727518138,3.532597425,3.89019014,3.715586877,5.95058457,4.161781709,4.23997738,8.067766318,6.953815238,7.747631332,7.747631332,3.119043469,7.640483661,3.887348616,3.137734441,9.974745695,9.730222372,5.75501481,4.13736591,3.309960511,3.211288723,5.377082893,6.750060935,9.948999915,4.99416125,6.366293562,4.584342699,3.644231708,2.557033778,7.633642104,2.27669465,3.449601987,3.909895355,5.557238353,3.87356542,9.570287217,2.4619137,2.562777434,5.45379273,3.422173913,3.371214254,8.580557164,8.855074732,8.207927873,11.42982329,9.734150133,8.980900931,1.940519247,7.895432174,8.106255696,9.746282352,8.805610508,9.522376792,7.932825475
7.042442293,2.164294221,7.580789394,3.485575097,8.462845644,2.251513413,7.338748159,7.909940104,3.238517634,6.84379246,7.152813872,4.442730379,3.612628093,8.107277702,4.021753135,7.119992561,6.591130743,4.519375673,7.18727504,5.133667273,7.688700155,5.339751581,9.153633759,6.299048201,6.586967421,2.566909987,6.478041047,7.692162178,6.519103574,5.32175863,2.095647155,6.510053304,4.314609002,8.203136713,8.507410555,5.184309876,2.734698997,6.629565265,6.026842796,3.660229591,4.990329012,3.699236721,4.640520202,2.815694474,7.291239279,2.345900117,4.691774946,4.656753349,3.92646553,5.555402201,6.24310564,5.116221859,5.48287768,3.331491004,4.339231284,5.564741116,4.426299324,5.24866903,5.183618965,4.655241547,4.21948516,9.895953349,8.258041881,8.822597932,8.822597932,4.868278697,7.048465156,4.501970459,3.008700118,9.705763527,9.094821056,6.243683961,4.344704477,3.77302543,4.655874511,3.931184136,7.113607172,10.08530054,4.885322577,4.365177549,5.493994975,3.690856188,2.578549729,8.051512193,2.083582652,4.252951388,4.486713891,6.389814038,4.51963167,10.03570809,3.232608515,3.905704415,5.752487275,4.283486594,3.028654862,3.465163728,9.351337936,6.38363465,10.69836284,11.74532431,10.18428912,3.385084513,8.852545734,9.419212504,9.580521496,9.351125298,9.980629274,8.768836655
7.058504439,2.084385575,7.386556612,3.902177017,6.680279336,3.879951463,6.204832089,6.430495929,4.215832463,5.72829519,6.485260755,3.528406548,2.323931596,6.225327065,4.562316675,5.897945552,5.52530196,3.975270421,5.946417848,2.182976499,7.304120716,4.147263169,8.79287917,5.563721494,6.009433654,2.827618216,4.138054004,5.826761034,5.066449233,3.369279145,2.428978795,5.567854213,3.104776536,6.667285666,7.681756072,6.685131495,2.878926037,3.783088567,5.385066249,3.447622148,3.319676832,3.65925339,4.888390566,4.11837699,6.640581181,2.274998305,3.930442108,4.739764423,3.375199502,2.848015835,5.08490597,3.997864425,4.813797727,4.118535438,3.826217779,4.011088674,2.818426503,3.867652947,4.622087256,4.325924593,2.733930016,9.126030899,7.218547679,6.663779234,6.663779234,3.295393694,7.218149167,3.556072585,2.894455566,8.391957876,8.297380447,4.223282938,2.869269214,3.341789668,3.524941135,4.570855644,5.964191528,9.127913874,5.526986038,5.240236023,3.857326363,3.258563229,1.825772713,6.015318764,2.12977422,3.04281777,3.056391952,4.72192835,3.788351446,8.632050477,2.821098189,3.064766287,5.297420976,3.61813099,3.644789224,5.794167578,8.332574331,6.354417011,10.47513851,10.87004013,10.50170927,2.949683591,8.002299654,9.75689475,9.638193264,9.844729803,9.976791976,9.125347036
6.368897819,3.239754289,6.968767611,2.899284735,4.07587179,3.174102946,7.782031566,3.435898519,4.023711827,3.203293054,3.219899899,2.184330213,2.092929268,5.400219513,3.288786069,2.595921718,3.211153186,2.013685019,4.273812525,1.872817304,3.9227022,2.87676772,8.00957989,3.291449752,2.896796925,2.796179521,3.132375702,6.652141056,3.844686749,5.30745253,3.994707585,4.359966489,1.999418686,5.599392804,9.360781026,6.403274855,2.700875363,2.574279927,2.747955872,2.73706712,2.703602496,4.142404138,6.190861744,4.108916224,4.776969755,2.235799478,2.342425085,5.878485429,1.483991916,2.970695137,4.274455632,2.728682878,3.001345247,3.366692793,4.090548708,2.345424818,2.176051834,3.405811886,3.323082882,2.993888903,2.661245862,6.628642728,7.243210843,7.150841767,7.150841767,1.62381064,8.623965861,2.501737055,2.926349479,8.470440648,8.235039507,4.30262285,1.941035677,2.301759536,2.690615384,4.228964966,5.334089338,9.922713554,4.057977396,3.827540281,3.573707469,3.741964826,1.985777371,6.415956981,1.808636526,2.650000863,3.081197077,3.827297576,3.322935541,8.924703844,1.991622701,1.559712279,3.938547528,2.900110977,2.555170973,6.736311295,8.34595532,6.252555846,12.22035149,9.563158878,10.93919019,3.986085547,8.332410297,9.87354912,9.439916356,11.04472125,10.61316966,9.263662322
5.644193488,2.557244329,6.731111921,2.641395245,4.356812116,1.844207486,6.625883148,3.275563107,4.904478353,2.620043653,3.300253343,2.0961235,2.064987115,4.700945034,3.802000358,2.941171983,2.924980632,2.83499416,4.311361811,2.143670379,4.289685358,2.914332054,9.565743592,2.87276419,3.34278743,3.029762772,3.304915252,4.696615429,3.383949369,3.092450245,2.257170857,4.478595164,1.959005,4.009077547,9.739849289,6.042340248,2.719380166,2.80852989,2.944549833,2.741916673,2.318006793,4.334456743,3.775176227,3.955765596,4.659327976,2.213865819,2.412736111,2.954918973,1.324509919,3.05463193,4.073219182,2.290448246,3.861443796,3.179421931,3.555342165,2.26366715,2.439070759,2.363745151,2.991996822,3.743080133,2.06620268,8.294179927,4.744149365,7.176929629,7.176929629,1.885252144,5.719460392,2.690737009,3.514061287,8.289317602,7.131814694,3.615601917,1.733800265,2.571251124,2.371421283,3.418020002,5.070738038,9.701961257,3.774614394,3.920704165,4.002844631,3.049182921,1.725108965,6.31346984,2.241157541,2.410376244,2.598558617,3.327039084,3.188944704,8.99178909,2.017636944,1.838415857,3.779257158,2.987066365,2.406021095,5.967366075,7.714733085,6.301746729,12.3954059,9.281622612,10.39086287,2.718590276,8.537059346,9.500772822,10.46036005,10.81902495,10.45419139,9.38048414
